times_1,times_2,audio_path,num_peaks,fs,delay,dop,echo_doppler,raw_tx,tx_freq_from_filtered_tx_fft,speed,closest_gps_time,diff_from_closest_gps,tx_var,rx_var,five_times_span_tx,ten_times_span_tx,five_times_span_rx,ten_times_span_rx,durations,rx_freq,bat_num,movement_type,keys,png_name,t1i,t1f,t2i,t2f,t3i,t3f
1.425295,1.45088,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,80244.2616131488,NaN,NaN,737282.958143634,2786.16170729228,NaN,NaN,NaN,NaN,NaN,NaN,0.025585,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
1.45344,1.53152,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78906.925345777,NaN,NaN,737282.958143634,2786.13356229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0780799999999999,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
1.54944,1.59533,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78896.3343544915,NaN,NaN,737282.958143634,2786.03756229228,NaN,NaN,NaN,NaN,NaN,NaN,0.04589,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
1.59533,1.620105,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78892.1398315265,NaN,NaN,737282.958143634,2785.99167229228,NaN,NaN,NaN,NaN,NaN,NaN,0.024775,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
1.620105,1.65056,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,81449.5607385168,NaN,NaN,737282.958143634,2785.96689729228,NaN,NaN,NaN,NaN,NaN,NaN,0.0304550000000001,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
1.6544,1.74528,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78972.8495425848,NaN,NaN,737282.958143634,2785.93260229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0908799999999998,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
1.75296,1.84896,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,2,200000,-0.0128,1333.2638925056,1333.2638925056,78927.6320786244,78922.4240165443,NaN,737282.958143634,2785.83404229228,280.476325683576,252.022017119628,78625,78989.5833333333,79677.0833333333,80479.1666666667,0.0959999999999999,80255.6879090499,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
1.872,1.94368,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78739.5807644307,NaN,NaN,737282.958143634,2785.71500229228,NaN,NaN,NaN,NaN,NaN,NaN,0.07168,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
1.9488,2.04608,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78762.8812852836,NaN,NaN,737282.958143634,2785.63820229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0972799999999998,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
2.06784,2.13056,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78859.260997145,NaN,NaN,737282.958143634,2785.51916229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0627200000000001,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
2.15616,2.22528,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78993.8153003817,NaN,NaN,737282.958143634,2785.43084229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0691200000000003,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
2.25728,2.33408,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78880.8957817959,NaN,NaN,737282.958143634,2785.32972229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0768,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
2.34176,2.362125,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,80557.2600483011,NaN,NaN,737282.958143634,2785.24524229228,NaN,NaN,NaN,NaN,NaN,NaN,0.020365,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
2.362125,2.400815,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78858.9519050226,NaN,NaN,737282.958143634,2785.22487729228,NaN,NaN,NaN,NaN,NaN,NaN,0.0386899999999999,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
2.400815,2.42243,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78859.7198514154,NaN,NaN,737282.958143634,2785.18618729228,NaN,NaN,NaN,NaN,NaN,NaN,0.0216150000000002,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
2.436955,2.466675,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,80149.7180864972,NaN,NaN,737282.958143634,2785.15004729228,NaN,NaN,NaN,NaN,NaN,NaN,0.0297200000000002,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
2.466675,2.49192,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78770.1750567214,NaN,NaN,737282.958143634,2785.12032729228,NaN,NaN,NaN,NaN,NaN,NaN,0.025245,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
2.49192,2.54272,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,2,200000,0.01536,1437.00787401575,1437.00787401575,78808.0126384192,78808.0126384192,NaN,737282.958143634,2785.09508229228,289.698620660084,404.700031711575,78600.2559307018,78934.9345408013,79958.6573481642,81179.2499261738,0.0507999999999997,80245.020512435,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
2.57472,2.64512,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,2,200000,0.00768,1448.76074142461,1448.76074142461,78708.1424396834,78701.0406713431,NaN,737282.958143634,2785.01228229227,306.742878185079,219.878913172251,78267.0454545455,78920.4545454545,79701.7045454545,80369.3181818182,0.0703999999999998,80149.8014127677,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
2.65024,2.69294,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,2,200000,-0.01408,1498.65355344807,1498.65355344807,78783.4435195765,78771.7352886902,NaN,737282.958143634,2784.93676229228,313.390400704021,307.915664914152,78407.4941451991,78852.4590163934,80140.5152224824,80327.868852459,0.0427,80270.3888421382,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
2.69294,2.71838,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78795.3245129772,NaN,NaN,737282.958143634,2784.89406229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0254400000000001,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
2.71838,2.75648,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,2,200000,0.00896,1259.67720771552,1259.67720771552,78977.7572745016,78964.6356369212,NaN,737282.958143634,2784.86862229228,276.909155838033,177.771404306883,78740.157480315,79055.1181102362,80157.4803149606,80288.7139107612,0.0381,80224.3128446367,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
2.77184,2.84608,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,79014.7152673116,NaN,NaN,737282.958143634,2784.81516229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0742400000000001,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
2.87552,2.95616,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78925.5047136086,NaN,NaN,737282.958143634,2784.71148229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0806400000000003,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
2.97152,3.00502,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78807.5515572414,NaN,NaN,737282.958143634,2784.61548229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0335000000000001,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.00502,3.02499,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78870.947221834,NaN,NaN,737282.958143634,2784.58198229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0199699999999998,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.02499,3.046935,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78858.6396619007,NaN,NaN,737282.958143634,2784.56201229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0219450000000001,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.046935,3.0752,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,2,200000,0.01024,1308.80792359392,1308.80792359392,78915.7157632696,78933.4054855409,NaN,737282.958143634,2784.54006729228,292.083877107017,211.536179576719,78418.5388289404,79055.3688307094,80116.752166991,80541.3055015036,0.0282649999999998,80242.2134091349,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.08928,3.16352,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,2,200000,0.0192,1293.01636473837,1293.01636473837,78785.7359088677,78779.0014486346,NaN,737282.958143634,2784.49772229228,302.767830512149,186.051639267965,78609.9137931034,79054.4181034483,79781.7887931034,80266.7025862069,0.0742400000000001,80072.017813373,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.17248,3.26976,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,2,200000,-0.01408,1274.60554042247,1274.60554042247,78896.5127195969,78891.3731811275,NaN,737282.958143634,2784.41452229228,280.972416670207,325.475824615346,78618.4210526316,78978.2072368421,79810.8552631579,80736.0197368421,0.09728,80165.97872155,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.28128,3.35168,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78935.4070967648,NaN,NaN,737282.958143634,2784.30572229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0703999999999998,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.37472,3.43616,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78947.797016768,NaN,NaN,737282.958143634,2784.21228229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0614400000000002,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.46304,3.54496,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78900.7905477571,NaN,NaN,737282.958143634,2784.12396229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0819200000000002,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.56032,3.62432,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78875.8251308491,NaN,NaN,737282.958143634,2784.02668229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0640000000000001,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.63072,3.65657,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,79808.5289669699,NaN,NaN,737282.958143634,2783.95628229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0258500000000002,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.65657,3.677575,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78674.2826921493,NaN,NaN,737282.958143634,2783.93043229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0210049999999997,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.677575,3.698795,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78701.8491566837,NaN,NaN,737282.958143634,2783.90942729228,NaN,NaN,NaN,NaN,NaN,NaN,0.02122,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.70426,3.728215,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78670.5622220852,NaN,NaN,737282.958143634,2783.88274229227,NaN,NaN,NaN,NaN,NaN,NaN,0.0239549999999999,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.728215,3.75744,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,80001.7120346083,NaN,NaN,737282.958143634,2783.85878729228,NaN,NaN,NaN,NaN,NaN,NaN,0.0292250000000003,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.76512,3.84064,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,2,200000,0.02944,1429.99006951341,1429.99006951341,78231.6527948429,78225.032470447,NaN,737282.958143634,2783.82188229228,293.609688989933,318.101583918566,77992.5847457627,78297.1398305085,79051.906779661,80296.6101694915,0.07552,79655.0225399604,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.8624,3.95968,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,2,200000,0.00256,2415.58308063936,2415.58308063936,77791.4836833179,77791.4836833179,NaN,737282.958143634,2783.72460229228,379.951930590441,379.482716198748,77456.8256578947,77898.8486842105,79163.2401315789,80304.2763157895,0.09728,80207.0667639572,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
3.99424,4.02752,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,80169.7587704094,NaN,NaN,737282.958143634,2783.59276229228,NaN,NaN,NaN,NaN,NaN,NaN,0.03328,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
4.0608,4.09152,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,80047.196547837,NaN,NaN,737282.958143634,2783.52620229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0307199999999996,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
4.10048,4.1568,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,80077.2406053005,NaN,NaN,737282.958143634,2783.48652229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0563199999999995,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
4.18752,4.23232,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,80088.1745012996,NaN,NaN,737282.958143634,2783.39948229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0447999999999995,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
4.26048,4.304,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,80056.2926563503,NaN,NaN,737282.958143634,2783.32652229228,NaN,NaN,NaN,NaN,NaN,NaN,0.04352,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
4.33216,4.37824,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,80035.8052903451,NaN,NaN,737282.958143634,2783.25484229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0460799999999999,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
4.41536,4.46144,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,80001.0856581962,NaN,NaN,737282.958143634,2783.17164229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0460799999999999,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
4.51392,4.5536,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,79991.1799117648,NaN,NaN,737282.958143634,2783.07308229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0396800000000006,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
4.60864,4.63808,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78568.3958716325,NaN,NaN,737282.958143634,2782.97836229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0294400000000001,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
4.64064,4.67392,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,79929.3922100507,NaN,NaN,737282.958143634,2782.94636229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0332799999999995,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
4.69568,4.74688,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78653.3860142442,NaN,NaN,737282.958143634,2782.89132229228,NaN,NaN,NaN,NaN,NaN,NaN,0.0511999999999997,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
4.80448,4.87104,C:\Users\yotam\Desktop\ProjectsData\bat04\0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.wav,1,200000,NaN,NaN,NaN,78801.8779043691,NaN,NaN,737282.958143634,2782.78252229228,NaN,NaN,NaN,NaN,NaN,NaN,0.06656,NaN,4,woods,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424,0774U_U18_08_10_22_13_16.023-U18_08_10_22_13_26.424.png',0,6.5,-1,-1,-1,-1
